Date,Cyclic_Trend
2022-02-03,-2570001.559399303
2022-02-04,-2637072.929636894
2022-02-05,-2177261.684203852
2022-02-06,-1463192.2783759304
2022-02-07,-824704.9419859746
2022-02-08,-472259.66049781395
2022-02-09,-408755.21202684677
2022-02-10,-474283.84958280995
2022-02-11,-485301.15392524627
2022-02-12,-368612.33460946725
2022-02-13,-199583.19219593587
2022-02-14,-125417.37765516531
2022-02-15,-234971.67149619892
2022-02-16,-473188.00578339363
2022-02-17,-664155.7423681071
2022-02-18,-629234.2574283886
2022-02-19,-319274.1111866244
2022-02-20,139780.9466081962
2022-02-21,524633.7994008897
2022-02-22,669098.2572517141
2022-02-23,587293.2407418432
2022-02-24,476255.60417684884
2022-02-25,583938.4229472624
2022-02-26,1027641.5462511652
2022-02-27,1679886.2694027943
2022-02-28,2215612.2210967434
2022-03-01,2292582.2909700763
2022-03-02,1764365.2479958944
2022-03-03,786922.9847180468
2022-03-04,-248121.96505969058
2022-03-05,-926254.1962440849
2022-03-06,-1032227.764314302
2022-03-07,-649977.2951129965
2022-03-08,-84966.3098597755
2022-03-09,336558.73334051186
2022-03-10,461403.64256558806
2022-03-11,375243.1416602287
2022-03-12,307589.0591902941
2022-03-13,450022.80046297825
2022-03-14,817074.2545141791
2022-03-15,1242144.709380763
2022-03-16,1503707.2708517467
2022-03-17,1488531.2028297477
2022-03-18,1274460.4238866288
2022-03-19,1073962.547349791
2022-03-20,1077153.1671910137
2022-03-21,1312770.0289523473
2022-03-22,1626180.2711663626
2022-03-23,1796371.891871946
2022-03-24,1711368.407108989
2022-03-25,1476163.078682624
2022-03-26,1367110.4966997602
2022-03-27,1651509.6618212825
2022-03-28,2391210.809565077
2022-03-29,3361631.3054594533
2022-03-30,4147452.8328977474
2022-03-31,4363414.01493597
2022-04-01,3868736.783922569
2022-04-02,2839336.882481721
2022-04-03,1662281.2175205394
2022-04-04,726535.0116244653
2022-04-05,238108.40653474786
2022-04-06,166829.40408681333
2022-04-07,335462.7928800803
2022-04-08,570197.9695310263
2022-04-09,801787.701875913
2022-04-10,1062244.418729453
2022-04-11,1398671.6593398782
2022-04-12,1785712.3440046944
2022-04-13,2110364.9469260494
2022-04-14,2240319.1855223635
2022-04-15,2121161.2700644117
2022-04-16,1821778.263768128
2022-04-17,1496396.4226030924
2022-04-18,1288276.184904327
2022-04-19,1245282.595771153
2022-04-20,1307006.1769231895
2022-04-21,1370656.2206828261
2022-04-22,1379443.8877750041
2022-04-23,1365449.8719415544
2022-04-24,1425718.3586885114
2022-04-25,1649061.057820851
2022-04-26,2048548.5374403908
2022-04-27,2546061.06444323
2022-04-28,3011521.3780938676
2022-04-29,3317722.834996695
2022-04-30,3375779.1610180107
2022-05-01,3140182.305873964
2022-05-02,2607934.536133599
2022-05-03,1830206.7684280851
2022-05-04,934293.473848269
2022-05-05,126572.24835923275
2022-05-06,-366335.0036516662
2022-05-07,-399094.4417884099
2022-05-08,-3512.928876935398
2022-05-09,602276.9948268678
2022-05-10,1115066.6680949514
2022-05-11,1313284.1775456318
2022-05-12,1186182.8185052488
2022-05-13,932915.1797488788
2022-05-14,822243.185717563
2022-05-15,1002947.1426838572
2022-05-16,1401296.8569035858
2022-05-17,1777491.815081428
2022-05-18,1903146.2777096652
2022-05-19,1731190.8796348262
2022-05-20,1435176.8139998098
2022-05-21,1277867.8103544794
2022-05-22,1406292.2904989452
2022-05-23,1737935.5497026583
2022-05-24,2027430.9344008418
2022-05-25,2069143.8263118828
2022-05-26,1886750.2353831276
2022-05-27,1753646.9569754081
2022-05-28,2002901.192978247
2022-05-29,2750453.9472014974
2022-05-30,3742220.190887161
2022-05-31,4456786.841854237
2022-06-01,4412158.164113313
2022-06-02,3485931.346284614
2022-06-03,2023017.7748760984
2022-06-04,646399.8046646438
2022-06-05,-113906.04648236082
2022-06-06,-126048.40272965236
2022-06-07,306797.1763416192
2022-06-08,694157.9955119469
2022-06-09,712714.7732515461
2022-06-10,415185.6363078767
2022-06-11,151992.92380314
2022-06-12,275432.9048290559
2022-06-13,850352.3870811809
2022-06-14,1583033.0844319444
2022-06-15,2022030.6518854692
2022-06-16,1881763.527331583
2022-06-17,1249836.9146478812
2022-06-18,523796.7592984226
2022-06-19,127396.86509793939
2022-06-20,215714.14031138585
2022-06-21,582460.1480713263
2022-06-22,837986.6456200635
2022-06-23,724004.982488152
2022-06-24,329746.97265755286
2022-06-25,40365.832279442635
2022-06-26,259113.1360794396
2022-06-27,1095323.9580185718
2022-06-28,2244589.4789673043
2022-06-29,3150281.3320685215
2022-06-30,3340865.1176933534
2022-07-01,2709283.341789587
2022-07-02,1552993.1778893962
2022-07-03,366056.15156028914
2022-07-04,-460881.55611073633
2022-07-05,-827477.4506052749
2022-07-06,-892180.6625868931
2022-07-07,-880662.5066466936
2022-07-08,-894775.5228752955
2022-07-09,-867730.6373961949
2022-07-10,-678034.3420752385
2022-07-11,-306468.7535091327
2022-07-12,102712.07003692762
2022-07-13,331315.7146222783
2022-07-14,253346.1379830124
2022-07-15,-56538.32585351168
2022-07-16,-365293.5232862245
2022-07-17,-446469.16384925554
2022-07-18,-240761.71601162895
2022-07-19,108345.51985283005
2022-07-20,368064.49349911214
2022-07-21,390156.0673028244
2022-07-22,213011.0897646201
2022-07-23,20479.731362903676
2022-07-24,-5241.404802442319
2022-07-25,190655.55300252893
2022-07-26,522216.9010462337
2022-07-27,857309.771894242
2022-07-28,1133664.4267249764
2022-07-29,1391377.0146474899
2022-07-30,1691639.5457497465
2022-07-31,1995162.093786519
2022-08-01,2124467.567024801
2022-08-02,1869758.9679299789
2022-08-03,1163593.4192882006
2022-08-04,188944.2590823738
2022-08-05,-680261.2440323529
2022-08-06,-1094892.7560898634
2022-08-07,-960556.9296627876
2022-08-08,-503762.08674674213
2022-08-09,-119031.41873985653
2022-08-10,-93033.64643696167
2022-08-11,-405713.29916103097
2022-08-12,-751630.3531396103
2022-08-13,-771365.2126159708
2022-08-14,-329399.7676666623
2022-08-15,370570.1319330218
2022-08-16,922393.1134115398
2022-08-17,1005396.7455427366
2022-08-18,609022.4143006686
2022-08-19,33064.414500182866
2022-08-20,-335899.3127830504
2022-08-21,-310546.59043076815
2022-08-22,-22429.88463546528
2022-08-23,208592.88224787373
2022-08-24,158085.94222730634
2022-08-25,-95766.38252507498
2022-08-26,-201494.35221403016
2022-08-27,199627.1550100226
2022-08-28,1164802.348701904
2022-08-29,2328284.755319195
2022-08-30,3090735.8007330596
2022-08-31,2983174.6467783595
2022-09-01,1972098.8619251237
2022-09-02,496026.60157142667
2022-09-03,-798861.6561252421
2022-09-04,-1449121.4781775859
2022-09-05,-1411101.861580698
2022-09-06,-1015833.8545197732
2022-09-07,-687855.8994811398
2022-09-08,-648187.6172721912
2022-09-09,-802608.08480796
2022-09-10,-877745.3962464336
2022-09-11,-680873.0535458567
2022-09-12,-273122.3614703336
2022-09-13,70729.62636547643
2022-09-14,75646.95388257288
2022-09-15,-315737.38291910547
2022-09-16,-887541.5710764991
2022-09-17,-1297779.269836326
2022-09-18,-1318620.4001190178
2022-09-19,-993069.4950588881
2022-09-20,-589035.4535870233
2022-09-21,-393795.03303277475
2022-09-22,-506557.3086136378
2022-09-23,-773737.2273092243
2022-09-24,-906508.737162555
2022-09-25,-695399.3660398197
2022-09-26,-159053.67022832757
2022-09-27,467291.6521997331
2022-09-28,893064.5994538472
2022-09-29,942934.0713558608
2022-09-30,634089.7047035636
2022-10-01,128674.52622740265
2022-10-02,-395427.0211202371
2022-10-03,-836935.4626077652
2022-10-04,-1178268.7149263187
2022-10-05,-1421701.121927876
2022-10-06,-1540290.3967058673
2022-10-07,-1496205.9952512793
2022-10-08,-1298555.7570489198
2022-10-09,-1045779.591963773
2022-10-10,-887860.9196993272
2022-10-11,-930555.3644356695
2022-10-12,-1145625.504851954
2022-10-13,-1372773.4026175435
2022-10-14,-1421123.0229808444
2022-10-15,-1203612.711652836
2022-10-16,-806089.1879906732
2022-10-17,-430386.7463763516
2022-10-18,-255640.173829736
2022-10-19,-318098.83188996
2022-10-20,-499138.72972462734
2022-10-21,-633880.2042499139
2022-10-22,-643824.6037217368
2022-10-23,-581124.7735968321
2022-10-24,-556903.4509565318
2022-10-25,-606895.1713068937
2022-10-26,-617879.8325740583
2022-10-27,-393550.8222673411
2022-10-28,170093.94760667917
2022-10-29,940312.456449336
2022-10-30,1566240.0845912404
2022-10-31,1662172.2697589772
2022-11-01,1058200.6949926452
2022-11-02,-53872.915488840175
2022-11-03,-1213248.9517418528
2022-11-04,-1961220.9386058517
2022-11-05,-2101843.4714416275
2022-11-06,-1795443.1217326538
2022-11-07,-1411109.2334713475
2022-11-08,-1257803.9086236786
2022-11-09,-1380565.7368744134
2022-11-10,-1569445.9650317894
2022-11-11,-1563046.6260015226
2022-11-12,-1269352.9225417539
2022-11-13,-855744.446494935
2022-11-14,-633178.4161495903
2022-11-15,-810376.3427039579
2022-11-16,-1333918.6782299967
2022-11-17,-1914950.3341411252
2022-11-18,-2236868.1345020426
2022-11-19,-2176987.129659842
2022-11-20,-1882847.681128231
2022-11-21,-1648353.8442030498
2022-11-22,-1674357.7470675413
2022-11-23,-1906805.3746926927
2022-11-24,-2072793.9838701468
2022-11-25,-1887509.2384034959
2022-11-26,-1282522.3123236177
2022-11-27,-493444.96856811666
2022-11-28,68896.29432311229
2022-11-29,78408.56649838957
2022-11-30,-516429.89476534276
2022-12-01,-1458352.651284274
2022-12-02,-2363782.4188870653
2022-12-03,-2934856.884105287
2022-12-04,-3106976.7543399544
2022-12-05,-3008278.942716935
2022-12-06,-2820497.191070483
2022-12-07,-2635018.887679886
2022-12-08,-2428563.384928683
2022-12-09,-2150426.6528511103
2022-12-10,-1828928.7588985325
2022-12-11,-1590928.9580167732
2022-12-12,-1578315.2994092521
2022-12-13,-1825998.125796624
2022-12-14,-2198985.475244927
2022-12-15,-2460816.6441673315
2022-12-16,-2430028.002130731
2022-12-17,-2103561.468917043
2022-12-18,-1658198.5104602075
2022-12-19,-1334516.01648407
2022-12-20,-1263340.2518860474
2022-12-21,-1392073.968728874
2022-12-22,-1537821.91974694
2022-12-23,-1531543.3509310978
2022-12-24,-1328570.5989457618
2022-12-25,-1022486.3547658183
2022-12-26,-735943.6560417847
2022-12-27,-541039.3093850594
2022-12-28,-409410.73664057953
2022-12-29,-294443.81706305116
2022-12-30,-160017.5468953097
2022-12-31,-133263.29367827158
