Date,Linear_Trend
2022-07-19,3139854.3692828845
2022-07-20,3140383.636822784
2022-07-21,3140916.4076966927
2022-07-22,3141449.170496053
2022-07-23,3142015.349724635
2022-07-24,3142590.6928684413
2022-07-25,3143145.716665707
2022-07-26,3143704.9051807565
2022-07-27,3144278.0174009833
2022-07-28,3144842.7069177767
2022-07-29,3145399.5921104327
2022-07-30,3146005.004678264
2022-07-31,3146686.8953702343
2022-08-01,3147388.688675359
2022-08-02,3148090.782933025
2022-08-03,3148799.796779465
2022-08-04,3149467.050907154
2022-08-05,3150082.817565886
2022-08-06,3150694.646914354
2022-08-07,3151301.2360974904
2022-08-08,3151901.191370234
2022-08-09,3152477.5757248136
2022-08-10,3153039.8863404132
2022-08-11,3153582.926179898
2022-08-12,3154096.115921736
2022-08-13,3154611.398819975
2022-08-14,3155142.831961341
2022-08-15,3155660.93468944
2022-08-16,3156146.6790719144
2022-08-17,3156620.3243645336
2022-08-18,3157076.233884014
2022-08-19,3157492.298008396
2022-08-20,3157926.7688889694
2022-08-21,3158370.798437999
2022-08-22,3158805.8346302407
2022-08-23,3159203.987379841
2022-08-24,3159597.4039890324
2022-08-25,3159967.6570287193
2022-08-26,3160313.50949249
2022-08-27,3160638.9671209333
2022-08-28,3160960.784817769
2022-08-29,3161174.627004318
2022-08-30,3161316.013912166
2022-08-31,3161400.386614726
2022-09-01,3161397.007853263
2022-09-02,3161328.7255148003
2022-09-03,3161300.3181900587
2022-09-04,3161261.5468009734
2022-09-05,3161222.685888126
2022-09-06,3161172.251299983
2022-09-07,3161137.1900034845
2022-09-08,3161110.1489521177
2022-09-09,3161096.4178458164
2022-09-10,3161089.628667912
2022-09-11,3161059.3321369807
2022-09-12,3160981.8554587513
2022-09-13,3160877.8235162874
2022-09-14,3160775.6918480876
2022-09-15,3160687.5967446035
2022-09-16,3160603.0642693685
2022-09-17,3160502.2220069733
2022-09-18,3160409.145818124
2022-09-19,3160307.469420487
2022-09-20,3160190.3890542914
2022-09-21,3160092.3795119063
2022-09-22,3160024.2177340877
2022-09-23,3159943.004694079
2022-09-24,3159852.598229573
2022-09-25,3159742.151291257
2022-09-26,3159617.3292533993
2022-09-27,3159399.740877524
2022-09-28,3159155.144096235
2022-09-29,3158938.0307047893
2022-09-30,3158696.166683594
2022-10-01,3158493.6804025685
2022-10-02,3158329.296983237
2022-10-03,3158214.8364978665
2022-10-04,3158063.615030426
2022-10-05,3157856.93480996
2022-10-06,3157644.8746440937
2022-10-07,3157420.268011019
2022-10-08,3157208.3890617597
2022-10-09,3156978.8541288013
2022-10-10,3156753.113783924
2022-10-11,3156511.205443654
2022-10-12,3156269.0513567347
2022-10-13,3156014.3661400354
2022-10-14,3155740.5615978646
2022-10-15,3155474.286465226
2022-10-16,3155207.9818751058
2022-10-17,3154959.2078141626
2022-10-18,3154715.589131678
2022-10-19,3154433.5400643665
2022-10-20,3154134.7518357253
2022-10-21,3153844.2607633416
2022-10-22,3153523.341499088
2022-10-23,3153216.7545904387
2022-10-24,3152919.801379439
2022-10-25,3152617.050851781
2022-10-26,3152277.678897652
2022-10-27,3151933.4640688444
2022-10-28,3151585.8084370606
2022-10-29,3151188.9154785173
2022-10-30,3150813.697364006
2022-10-31,3150477.1778633213
2022-11-01,3150089.040642841
2022-11-02,3149703.984016816
2022-11-03,3149387.398845234
2022-11-04,3149064.8131140387
2022-11-05,3148749.9689478334
2022-11-06,3148401.1510510887
2022-11-07,3148046.3664958733
2022-11-08,3147658.467829716
2022-11-09,3147279.28556296
2022-11-10,3146979.4713677475
2022-11-11,3146660.1951924316
2022-11-12,3146329.5960842604
2022-11-13,3146024.778684263
2022-11-14,3145636.645041563
2022-11-15,3145234.9101393153
2022-11-16,3144817.880941358
2022-11-17,3144437.5359824956
2022-11-18,3144055.3600861533
2022-11-19,3143647.734880298
2022-11-20,3143221.939008907
2022-11-21,3142751.0532699944
2022-11-22,3142288.3612073907
2022-11-23,3141878.5861961814
2022-11-24,3141504.816083116
2022-11-25,3141114.9835666018
2022-11-26,3140699.453378806
2022-11-27,3140205.4893775363
2022-11-28,3139579.0800622436
2022-11-29,3139007.0361732724
2022-11-30,3138416.5293773175
2022-12-01,3138008.5562759126
2022-12-02,3137661.393242036
2022-12-03,3137454.3283309834
2022-12-04,3137242.8563582385
2022-12-05,3137073.0514921565
2022-12-06,3136871.2077578376
2022-12-07,3136643.348088847
2022-12-08,3136409.759720352
2022-12-09,3136188.457354777
2022-12-10,3135934.3556315317
2022-12-11,3135642.533575433
2022-12-12,3135322.3539912906
2022-12-13,3134931.428258107
2022-12-14,3134458.3489559274
2022-12-15,3134000.074849179
2022-12-16,3133586.8871811237
2022-12-17,3133229.9562684833
2022-12-18,3132935.9026116068
2022-12-19,3132497.9340973916
2022-12-20,3131936.110595865
2022-12-21,3131268.2567112846
2022-12-22,3130605.0575929973
2022-12-23,3130054.7748631807
2022-12-24,3129769.2541992534
2022-12-25,3129591.5990029457
2022-12-26,3129639.616343258
2022-12-27,3129568.074104592
2022-12-28,3128998.0161369587
2022-12-29,3127188.1198178716
2022-12-30,3125490.96782694
2022-12-31,3123958.138554579
